Sub-network,Date,MACS,SST-2 Acc
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 8, 6, 8, 8, 6, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 2048, 2048, 1024]}",16:42.5,4255483520,0.911697248
"{'num_layers': [9], 'num_attention_heads': [6, 12, 12, 12, 8, 10, 12, 6, 12, 10, 8, 8], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 2048, 1024, 2048, 3072, 2048, 1024]}",16:44.5,6281332352,0.92087156
"{'num_layers': [8], 'num_attention_heads': [6, 6, 6, 6, 6, 6, 6, 6, 6, 10, 6, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 2048, 2048, 1024, 1024]}",16:45.9,3122824832,0.891055046
"{'num_layers': [8], 'num_attention_heads': [6, 6, 6, 6, 6, 6, 8, 6, 6, 10, 6, 6], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048, 2048, 1024]}",16:47.5,2976024192,0.892201835
"{'num_layers': [6], 'num_attention_heads': [6, 6, 8, 12, 6, 6, 10, 6, 6, 8, 6, 6], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 2048, 2048, 1024, 1024]}",16:48.7,2409399936,0.876146789
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 8, 6, 12, 10, 8, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 2048, 1024, 1024, 2048, 2048, 1024]}",16:50.4,3961882240,0.905963303
"{'num_layers': [9], 'num_attention_heads': [6, 12, 6, 12, 8, 10, 12, 6, 12, 10, 8, 10], 'intermediate_size': [3072, 1024, 2048, 2048, 1024, 3072, 2048, 1024, 2048, 3072, 2048, 1024]}",16:52.4,5715101312,0.917431193
"{'num_layers': [6], 'num_attention_heads': [6, 6, 8, 12, 6, 6, 10, 6, 6, 8, 6, 10], 'intermediate_size': [1024, 1024, 2048, 2048, 1024, 1024, 2048, 1024, 2048, 3072, 1024, 2048]}",16:53.6,2812053120,0.879587156
"{'num_layers': [9], 'num_attention_heads': [6, 12, 8, 12, 8, 10, 12, 6, 12, 10, 8, 6], 'intermediate_size': [1024, 1024, 2048, 2048, 1024, 3072, 2048, 1024, 1024, 3072, 2048, 1024]}",16:55.5,5165647488,0.911697248
"{'num_layers': [9], 'num_attention_heads': [6, 6, 6, 6, 6, 6, 8, 6, 8, 10, 6, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 2048, 2048, 2048, 1024]}",16:57.2,3798304384,0.895642202
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 8, 6, 8, 10, 8, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 1024, 1024, 1024, 2048, 1024, 1024]}",16:58.9,4054156928,0.908256881
"{'num_layers': [10], 'num_attention_heads': [6, 12, 6, 12, 8, 10, 12, 6, 12, 10, 8, 10], 'intermediate_size': [3072, 1024, 2048, 2048, 1024, 3072, 2048, 1024, 2048, 3072, 2048, 1024]}",17:01.0,6591907456,0.919724771
"{'num_layers': [9], 'num_attention_heads': [6, 12, 8, 12, 6, 6, 12, 6, 12, 10, 6, 10], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 3072, 2048, 1024]}",17:03.0,4800743040,0.915137615
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 10, 6, 8, 10, 6, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 2048, 2048, 2048, 1024]}",17:04.6,3907356288,0.903669725
"{'num_layers': [8], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 10, 6, 6, 10, 6, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 2048, 2048, 1024, 1024]}",17:06.1,3286402688,0.894495413
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 8, 6, 6, 10, 8, 6], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048, 1024]}",17:07.7,3395651200,0.89793578
"{'num_layers': [9], 'num_attention_heads': [6, 12, 12, 12, 8, 10, 12, 6, 12, 10, 8, 8], 'intermediate_size': [3072, 1024, 2048, 2048, 1024, 3072, 2048, 1024, 2048, 3072, 2048, 1024]}",17:09.7,5878679168,0.919724771
"{'num_layers': [9], 'num_attention_heads': [6, 12, 6, 12, 8, 10, 12, 6, 12, 10, 8, 10], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 2048, 1024, 2048, 3072, 2048, 1024]}",17:11.7,6117754496,0.924311927
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 6, 6, 6, 6, 6, 8, 10, 8, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048, 1024, 1024]}",17:12.9,2300348032,0.876146789
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 8, 6, 8, 10, 8, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048, 1024]}",17:14.4,3450177152,0.89793578
"{'num_layers': [8], 'num_attention_heads': [6, 6, 6, 6, 6, 6, 8, 6, 6, 10, 6, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 2048, 2048, 1024, 1024]}",17:15.9,3177350784,0.895642202
"{'num_layers': [10], 'num_attention_heads': [6, 12, 12, 12, 8, 10, 12, 6, 12, 10, 8, 10], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 2048, 1024, 1024, 3072, 1024, 1024]}",17:18.3,6956811904,0.917431193
"{'num_layers': [9], 'num_attention_heads': [6, 12, 8, 12, 6, 10, 12, 6, 12, 10, 6, 10], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 3072, 2048, 1024]}",17:20.1,4909794944,0.917431193
"{'num_layers': [10], 'num_attention_heads': [6, 12, 6, 12, 8, 10, 12, 6, 12, 10, 8, 10], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 2048, 1024, 1024, 3072, 1024, 1024]}",17:22.4,6793234048,0.923165138
"{'num_layers': [9], 'num_attention_heads': [6, 12, 8, 6, 6, 6, 8, 6, 12, 10, 8, 10], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 2048, 2048, 1024]}",17:24.2,4528113280,0.908256881
"{'num_layers': [9], 'num_attention_heads': [6, 12, 8, 12, 8, 6, 12, 6, 12, 10, 8, 6], 'intermediate_size': [1024, 1024, 2048, 2048, 1024, 3072, 2048, 1024, 1024, 3072, 2048, 1024]}",17:26.2,5056595584,0.911697248
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 8, 6, 12, 10, 6, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 1024, 1024, 1024, 2048, 2048, 1024]}",17:27.9,4163208832,0.905963303
"{'num_layers': [9], 'num_attention_heads': [6, 12, 8, 12, 6, 6, 12, 6, 12, 10, 6, 10], 'intermediate_size': [1024, 1024, 2048, 2048, 1024, 3072, 2048, 1024, 1024, 3072, 2048, 1024]}",17:29.8,5002069632,0.911697248
"{'num_layers': [9], 'num_attention_heads': [6, 12, 6, 12, 8, 6, 12, 6, 12, 10, 8, 10], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 2048, 1024, 2048, 3072, 2048, 1024]}",17:31.8,6008702592,0.923165138
"{'num_layers': [10], 'num_attention_heads': [6, 12, 6, 12, 8, 10, 12, 6, 12, 10, 8, 10], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 2048, 1024, 2048, 3072, 2048, 1024]}",17:34.1,6994560640,0.919724771
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 12, 6, 12, 10, 6, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 2048, 2048, 1024]}",17:35.9,4473587328,0.912844037
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 6, 6, 10, 6, 10, 10, 10, 8], 'intermediate_size': [1024, 1024, 2048, 2048, 1024, 1024, 2048, 1024, 2048, 3072, 1024, 2048]}",17:37.2,2866579072,0.883027523
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 6, 6, 8, 6, 6, 6, 10, 6, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 3072, 1024, 2048]}",17:38.3,2354873984,0.879587156
"{'num_layers': [9], 'num_attention_heads': [6, 6, 6, 12, 8, 10, 12, 6, 12, 10, 8, 10], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 2048, 1024, 2048, 3072, 2048, 1024]}",17:40.3,5954176640,0.926605505
"{'num_layers': [11], 'num_attention_heads': [6, 10, 10, 12, 8, 8, 12, 6, 12, 10, 10, 8], 'intermediate_size': [3072, 3072, 3072, 2048, 2048, 3072, 2048, 1024, 2048, 1024, 2048, 3072]}",18:19.6,7670040192,0.919724771
"{'num_layers': [6], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 10, 6, 6, 8, 6, 6], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 2048]}",18:20.8,2245822080,0.871559633
"{'num_layers': [7], 'num_attention_heads': [6, 6, 10, 6, 6, 6, 10, 6, 6, 8, 10, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 2048, 1024, 2048, 2048]}",18:22.2,2975827584,0.880733945
"{'num_layers': [8], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 6, 6, 12, 8, 10, 6], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048]}",18:23.6,2976024192,0.888761468
"{'num_layers': [11], 'num_attention_heads': [6, 10, 8, 12, 6, 6, 12, 6, 12, 10, 6, 8], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 2048, 3072]}",18:25.9,6793430656,0.919724771
"{'num_layers': [9], 'num_attention_heads': [6, 10, 10, 12, 8, 6, 12, 6, 12, 10, 10, 8], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 2048, 1024, 2048, 1024, 2048, 3072]}",18:27.9,6063228544,0.923165138
"{'num_layers': [8], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 8, 6, 6, 8, 10, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 3072]}",18:29.4,3231876736,0.894495413
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 12, 6, 12, 10, 10, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 1024, 3072]}",18:31.2,4473587328,0.912844037
"{'num_layers': [8], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 10, 6, 12, 8, 6, 6], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048]}",18:32.6,3085076096,0.891055046
"{'num_layers': [7], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 6, 6, 6, 8, 10, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048]}",18:34.1,2812249728,0.877293578
"{'num_layers': [9], 'num_attention_heads': [6, 6, 10, 6, 6, 6, 12, 6, 12, 8, 6, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 3072]}",18:35.8,3924133504,0.899082569
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 8, 6, 12, 10, 10, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 1024, 3072]}",18:37.6,4364535424,0.911697248
"{'num_layers': [11], 'num_attention_heads': [6, 10, 10, 12, 8, 6, 12, 6, 12, 10, 10, 8], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 2048, 3072]}",18:39.9,7011534464,0.922018349
"{'num_layers': [8], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 10, 6, 12, 8, 10, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048]}",18:41.4,3286402688,0.894495413
"{'num_layers': [8], 'num_attention_heads': [6, 10, 8, 6, 6, 6, 12, 6, 6, 10, 6, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048]}",18:42.9,3449980544,0.895642202
"{'num_layers': [7], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 10, 6, 6, 8, 10, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 2048, 1024, 2048, 2048]}",18:44.3,2921301632,0.878440367
"{'num_layers': [9], 'num_attention_heads': [6, 10, 10, 12, 6, 6, 12, 6, 12, 10, 10, 8], 'intermediate_size': [3072, 3072, 3072, 2048, 2048, 3072, 2048, 1024, 2048, 1024, 2048, 3072]}",18:46.5,6411355776,0.915137615
"{'num_layers': [9], 'num_attention_heads': [6, 10, 10, 12, 6, 6, 10, 6, 12, 8, 10, 6], 'intermediate_size': [3072, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 1024, 2048]}",19:01.7,5148870272,0.916284404
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 6, 6, 6, 10, 6, 6, 8, 6, 6], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 2048, 1024, 1024, 2048]}",19:03.5,2300348032,0.876146789
"{'num_layers': [9], 'num_attention_heads': [6, 10, 10, 12, 8, 6, 12, 6, 12, 10, 10, 8], 'intermediate_size': [3072, 3072, 3072, 2048, 2048, 3072, 2048, 1024, 2048, 1024, 2048, 3072]}",19:05.6,6465881728,0.92087156
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 6, 6, 6, 10, 6, 6, 8, 6, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 2048, 1024, 2048, 1024, 1024, 2048]}",19:06.8,2501674624,0.877293578
"{'num_layers': [9], 'num_attention_heads': [6, 6, 10, 6, 6, 6, 8, 6, 12, 8, 6, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 3072]}",19:08.5,3815081600,0.899082569
"{'num_layers': [9], 'num_attention_heads': [6, 10, 10, 12, 6, 6, 8, 6, 12, 10, 10, 6], 'intermediate_size': [3072, 1024, 2048, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 2048, 2048]}",19:11.3,5295670912,0.913990826
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 12, 6, 12, 10, 10, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 1024, 1024, 1024, 1024, 2048, 3072]}",19:14.9,4272260736,0.90940367
"{'num_layers': [9], 'num_attention_heads': [6, 10, 8, 12, 6, 6, 12, 6, 12, 10, 10, 8], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 2048, 3072]}",19:16.8,5752850048,0.92087156
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 8, 6, 6, 8, 10, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 2048, 3072]}",19:18.5,4200957568,0.908256881
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 12, 6, 6, 10, 10, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 1024, 1024, 1024, 1024, 2048, 3072]}",19:20.2,4108682880,0.905963303
"{'num_layers': [7], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 10, 6, 6, 8, 6, 6], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048]}",19:21.5,2719975040,0.878440367
"{'num_layers': [9], 'num_attention_heads': [6, 10, 10, 6, 6, 6, 12, 6, 12, 8, 10, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 2048, 3072]}",19:23.2,4637165184,0.915137615
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 12, 6, 6, 10, 6, 6, 8, 10, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 2048, 1024, 1024, 1024, 2048, 3072]}",19:25.0,4016408192,0.903669725
"{'num_layers': [9], 'num_attention_heads': [6, 10, 8, 12, 6, 6, 12, 6, 12, 10, 10, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 2048, 3072]}",19:26.8,4746217088,0.912844037
"{'num_layers': [9], 'num_attention_heads': [6, 10, 10, 12, 6, 6, 12, 6, 12, 10, 10, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 1024, 2048]}",19:28.6,4800743040,0.918577982
"{'num_layers': [9], 'num_attention_heads': [6, 10, 8, 12, 6, 6, 12, 6, 12, 10, 10, 6], 'intermediate_size': [1024, 1024, 2048, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 2048, 3072]}",19:30.4,4947543680,0.916284404
"{'num_layers': [9], 'num_attention_heads': [6, 10, 8, 6, 6, 6, 12, 6, 12, 8, 10, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 1024, 3072]}",19:32.1,4582639232,0.913990826
"{'num_layers': [9], 'num_attention_heads': [6, 10, 10, 12, 6, 6, 12, 6, 12, 8, 10, 6], 'intermediate_size': [1024, 1024, 2048, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 1024, 3072]}",19:33.9,5002069632,0.912844037
"{'num_layers': [11], 'num_attention_heads': [6, 10, 10, 12, 8, 6, 12, 6, 12, 10, 10, 8], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 2048, 1024, 2048, 1024, 2048, 3072]}",19:36.2,7212861056,0.922018349
"{'num_layers': [9], 'num_attention_heads': [6, 10, 10, 12, 6, 6, 12, 6, 12, 10, 10, 6], 'intermediate_size': [3072, 1024, 2048, 2048, 1024, 3072, 2048, 1024, 2048, 1024, 2048, 3072]}",19:38.2,5606049408,0.917431193
"{'num_layers': [6], 'num_attention_heads': [6, 10, 10, 6, 6, 6, 10, 6, 6, 10, 6, 6], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 1024, 1024, 2048, 2048]}",19:39.4,2409399936,0.872706422
"{'num_layers': [9], 'num_attention_heads': [6, 10, 8, 12, 6, 6, 12, 6, 12, 10, 10, 6], 'intermediate_size': [3072, 1024, 2048, 2048, 1024, 3072, 2048, 1024, 2048, 1024, 2048, 3072]}",19:41.3,5551523456,0.913990826
"{'num_layers': [9], 'num_attention_heads': [6, 10, 8, 12, 6, 6, 12, 6, 12, 10, 6, 8], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 2048, 1024, 2048, 1024, 2048, 3072]}",19:43.3,5954176640,0.918577982
"{'num_layers': [9], 'num_attention_heads': [6, 10, 10, 12, 6, 6, 12, 6, 12, 10, 10, 6], 'intermediate_size': [3072, 1024, 2048, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 2048, 3072]}",19:45.2,5404722816,0.917431193
"{'num_layers': [11], 'num_attention_heads': [6, 10, 10, 12, 8, 6, 12, 6, 12, 10, 10, 6], 'intermediate_size': [3072, 3072, 3072, 2048, 1024, 3072, 2048, 1024, 2048, 1024, 2048, 3072]}",19:47.6,7414187648,0.92087156
"{'num_layers': [9], 'num_attention_heads': [6, 10, 10, 12, 8, 6, 12, 6, 12, 10, 10, 8], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 2048, 3072]}",19:49.6,5861901952,0.923165138
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 12, 6, 6, 12, 6, 6, 8, 6, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 3072]}",19:51.2,4070934144,0.903669725
"{'num_layers': [8], 'num_attention_heads': [6, 6, 10, 12, 6, 6, 12, 6, 12, 8, 6, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 3072]}",19:52.8,3559032448,0.893348624
"{'num_layers': [11], 'num_attention_heads': [6, 10, 10, 12, 8, 8, 12, 6, 12, 10, 10, 6], 'intermediate_size': [3072, 3072, 3072, 2048, 1024, 3072, 2048, 1024, 2048, 1024, 2048, 3072]}",19:55.3,7468713600,0.92087156
"{'num_layers': [8], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 8, 6, 12, 8, 10, 6], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048]}",19:56.8,3030550144,0.891055046
"{'num_layers': [9], 'num_attention_heads': [6, 10, 8, 12, 6, 6, 12, 6, 12, 8, 10, 6], 'intermediate_size': [3072, 1024, 2048, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 1024, 3072]}",19:58.7,5350196864,0.913990826
"{'num_layers': [6], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 10, 6, 6, 8, 6, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 2048]}",19:59.9,2447148672,0.876146789
"{'num_layers': [6], 'num_attention_heads': [6, 10, 10, 6, 6, 6, 10, 6, 6, 10, 6, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 2048, 1024, 2048, 1024, 1024, 2048]}",20:01.1,2610726528,0.879587156
"{'num_layers': [11], 'num_attention_heads': [6, 10, 6, 12, 8, 10, 12, 6, 12, 10, 12, 10], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 3072, 1024, 3072, 1024, 2048, 3072]}",20:41.8,7670040192,0.928899083
"{'num_layers': [6], 'num_attention_heads': [6, 6, 6, 8, 6, 6, 10, 6, 8, 8, 6, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 2048]}",20:42.9,2245822080,0.864678899
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 6, 6, 8, 6, 12, 8, 6, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 3072]}",20:44.6,3869607552,0.905963303
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 12, 6, 12, 6, 12, 8, 12, 10], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 2048, 1024, 1024, 1024, 1024, 2048, 3072]}",20:45.9,3030156928,0.883027523
"{'num_layers': [8], 'num_attention_heads': [6, 6, 6, 8, 6, 6, 8, 6, 6, 10, 8, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048]}",20:47.3,3030550144,0.894495413
"{'num_layers': [10], 'num_attention_heads': [6, 10, 6, 12, 8, 10, 12, 6, 12, 10, 12, 10], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 3072, 1024, 3072, 1024, 2048, 3072]}",20:49.6,6940034688,0.926605505
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 6, 6, 8, 6, 12, 8, 6, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 2048]}",20:51.3,4070934144,0.905963303
"{'num_layers': [11], 'num_attention_heads': [6, 10, 6, 12, 8, 10, 12, 6, 12, 10, 6, 10], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 2048, 1024, 3072, 1024, 2048, 3072]}",20:53.8,7305135744,0.923165138
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 6, 6, 8, 6, 8, 8, 6, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 2048]}",20:55.5,3961882240,0.904816514
"{'num_layers': [9], 'num_attention_heads': [6, 10, 6, 12, 8, 6, 12, 6, 12, 10, 12, 10], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 2048, 1024, 3072, 1024, 2048, 2048]}",20:57.7,6155503232,0.926605505
"{'num_layers': [9], 'num_attention_heads': [6, 10, 6, 12, 8, 10, 12, 6, 12, 10, 12, 10], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 2048, 3072]}",20:59.7,5861901952,0.930045872
"{'num_layers': [8], 'num_attention_heads': [6, 6, 6, 8, 6, 6, 8, 6, 12, 10, 8, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048]}",21:01.1,3231876736,0.899082569
"{'num_layers': [8], 'num_attention_heads': [6, 6, 6, 10, 6, 6, 8, 6, 12, 8, 6, 10], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 1024, 1024, 1024, 1024, 1024, 2048]}",21:02.7,3689055872,0.894495413
"{'num_layers': [8], 'num_attention_heads': [6, 6, 6, 10, 6, 6, 8, 6, 12, 10, 8, 10], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048]}",21:04.1,3085076096,0.893348624
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 6, 6, 8, 6, 12, 8, 12, 10], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048]}",21:05.3,2665252480,0.881880734
"{'num_layers': [6], 'num_attention_heads': [6, 6, 8, 12, 6, 6, 12, 6, 12, 8, 12, 10], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 2048]}",21:06.6,2812053120,0.877293578
"{'num_layers': [10], 'num_attention_heads': [6, 10, 6, 12, 8, 10, 12, 6, 12, 10, 12, 10], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 2048, 1024, 3072, 1024, 2048, 3072]}",21:08.7,6738708096,0.924311927
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 6, 6, 12, 6, 12, 8, 12, 10], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 2048, 1024, 1024, 1024, 1024, 2048, 3072]}",21:10.0,2866579072,0.880733945
"{'num_layers': [9], 'num_attention_heads': [6, 6, 6, 10, 6, 6, 8, 6, 12, 8, 6, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 2048, 2048, 1024, 1024, 1024, 1024, 2048]}",21:11.7,4217734784,0.912844037
"{'num_layers': [9], 'num_attention_heads': [6, 10, 6, 12, 8, 10, 12, 6, 12, 10, 12, 10], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 2048, 1024, 3072, 1024, 1024, 3072]}",21:13.8,6264555136,0.928899083
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 6, 6, 8, 6, 8, 8, 8, 10], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048]}",21:15.1,2463925888,0.880733945
